Date,XLK_Volume,XLF_Volume,XLE_Volume,XLV_Volume,SPY_Volume
2012-01-19,14850400,131377244,26608800,4447600,126328900
2012-01-20,26720600,114827311,30786600,7768900,138230200
2012-01-23,58044400,99325943,25974000,5658200,129295800
2012-01-24,11501800,80650073,21234400,4382200,103083300
2012-01-25,35868400,103761975,39276200,6827200,198613200
2012-01-26,17425800,104215475,33958400,5074500,184880500
2012-01-27,16520400,103542364,18448200,3500700,135259100
2012-01-30,15382400,71714490,27251600,5297700,147311800
2012-01-31,16178600,82584343,29361800,7538700,157212000
2012-02-01,17944800,87912357,25553000,13009200,166234500
2012-02-02,12041000,65660186,30942200,5953400,113090400
2012-02-03,14786400,106830735,29993000,8292500,160598500
2012-02-06,13401200,55279655,26769200,4095400,107694500
2012-02-07,14776000,56189611,35097400,3442200,135528100
2012-02-08,22989800,66141999,22055600,4758300,139361400
2012-02-09,18972800,95860801,19210800,6164500,148602900
2012-02-10,12739000,79561623,29674000,3648100,167907500
2012-02-13,16844000,57901562,19828600,5493800,115841900
2012-02-14,13086000,99205059,29095800,4253200,165329500
2012-02-15,24426200,93529534,29478800,5725300,195195100
2012-02-16,20095600,96074380,36203200,5059900,186567800
2012-02-17,18570000,75672648,26986000,4531300,129869400
2012-02-21,19440800,78483021,28764600,7076000,134042300
2012-02-22,16206000,91890457,24684600,4212300,124455300
2012-02-23,11013400,63968915,28176200,3551600,137704300
2012-02-24,10992000,63090473,24549800,7647200,105539100
2012-02-27,17053000,76146583,22366400,9274100,145728900
2012-02-28,20220200,64479411,33212600,4370300,129355900
2012-02-29,20911600,115620690,34488600,6353900,185934700
2012-03-01,27944800,81546487,28015000,6010100,145023500
2012-03-02,17570800,58846847,29042600,3602700,120638300
2012-03-05,14492400,63542127,25370400,3395800,140765000
2012-03-06,28072800,115379168,27735600,4316000,202129900
2012-03-07,21582000,82887662,28964400,4343200,143692200
2012-03-08,14517800,84296787,20596200,4186400,116968900
2012-03-09,12731600,91179308,29306400,4698200,122836800
2012-03-12,11853600,69292990,24517400,2426600,104003500
2012-03-13,38024200,226592263,35585600,7159400,184090500
2012-03-14,25483600,160538280,27712800,6217000,145163600
2012-03-15,24901000,162857361,30353200,3819900,165118500
2012-03-16,18957600,102174477,47180800,4000200,152893500
2012-03-19,17861600,139045389,28405400,4130800,125291100
2012-03-20,11426200,108827047,26568200,2980600,121729700
2012-03-21,17650000,93343529,33163800,3717900,122388400
2012-03-22,15001800,130459287,40430600,4888200,135216700
2012-03-23,19023200,90967946,26443800,2760400,120521000
2012-03-26,24374400,95005010,20377200,9504600,120164000
2012-03-27,12876000,104557816,25545800,5334600,119868500
2012-03-28,12979000,129709978,30570400,8930400,148562100
2012-03-29,11474400,126585577,32660600,8620700,164963700
2012-03-30,16014600,73690122,25506600,7242900,135486800
2012-04-02,32815600,110200843,35776400,10149200,151741100
2012-04-03,13552400,129060871,27989600,8863100,155806700
2012-04-04,18419600,104199472,31660600,7096900,146896000
2012-04-05,10119800,71652078,19157800,3536300,137439400
2012-04-09,13779800,109181083,28859200,3188600,127555900
2012-04-10,28745800,145531651,43906000,6500200,235360300
2012-04-11,18613200,91447666,25650000,3793600,154133000
2012-04-12,18139000,107650211,30117800,4721900,154321500
2012-04-13,21060800,114048334,26215000,4560700,169246700
2012-04-16,40978000,138138881,30250800,7243300,147825300
2012-04-17,20538200,81803766,25510600,4194700,147877600
2012-04-18,14212800,65399829,21588600,4080300,123884200
2012-04-19,38465200,131280980,41945800,9542800,198666700
2012-04-20,23242600,68882944,30190600,5714600,143199600
2012-04-23,31060600,91121944,34055200,4906800,171844900
2012-04-24,19248800,76151999,19830600,2971200,137484200
2012-04-25,28710400,91385378,29285600,6216400,150252200
2012-04-26,18953600,58432862,22459600,5472700,136291600
2012-04-27,11353200,59668663,13670000,3979400,130725000
2012-04-30,20123600,71007527,15218000,4775100,115092200
2012-05-01,23355800,103766530,28510400,5532400,138832200
2012-05-02,12842600,69602094,24164400,2863300,121081000
2012-05-03,18397800,104392985,32080800,3297100,143759700
2012-05-04,24187200,95088718,44377000,4886400,193927300
2012-05-07,16165400,101873252,30416000,5690200,127765900
2012-05-08,20341600,100957018,50350400,3984500,213377700
2012-05-09,20923600,116092656,43909800,8694500,220752500
2012-05-10,17288600,79928091,24600000,3400000,150600000
2012-05-11,14323000,123047067,20606800,3514200,153032400
2012-05-14,28108600,112880977,27105800,8433800,163910000
2012-05-15,16883200,122145975,33951000,5206200,207629300
2012-05-16,25618800,143225373,33026600,6770700,207265500
2012-05-17,22552600,190024423,38364400,5766800,247992900
2012-05-18,25196200,151363760,36966800,6830700,319615900
2012-05-21,17104400,106559053,27340800,7835900,177861100
2012-05-22,15628600,121446767,42672000,5614400,197531200
2012-05-23,17437400,137010300,37762000,6769800,204958400
2012-05-24,16600800,99869922,37363000,6592400,167357600
2012-05-25,10010400,51386864,16028600,3065800,135465600
2012-05-29,14668400,90323886,28107400,9650100,152883500
2012-05-30,11103000,104857811,46467400,3818200,162370400
2012-05-31,23844200,110352133,53377000,4766300,196186000
2012-06-01,24028600,124009217,39020600,10556700,253240900
2012-06-04,15706600,97012771,38069800,5566800,202545800
2012-06-05,14268000,123895103,31604600,7621900,164149400
2012-06-06,17740600,120034933,41568000,8536400,184202800
2012-06-07,13362200,114277300,29372000,7312700,184772700
2012-06-08,15210200,74612757,31168000,5226300,143915400
2012-06-11,27117400,126832761,32296600,7851500,169756100
2012-06-12,16018800,105210246,29032600,8854000,181931800
2012-06-13,22709000,118488551,24344800,15159000,172223900
2012-06-14,21162400,127557943,29129400,14048400,230615500
2012-06-15,29203400,104497005,31002000,7422700,169444500
2012-06-18,17272400,83680426,28074000,7202300,131360900
2012-06-19,13112000,79604585,30745800,6074500,137382600
2012-06-20,18961600,108411585,35247000,5874100,206451800
2012-06-21,12344600,88837454,37929000,5341100,205272200
2012-06-22,28528600,55259836,40126000,4764100,130029200
2012-06-25,10928800,62777553,31107600,8618200,146375700
2012-06-26,11241000,65826371,28524000,6401600,141634000
2012-06-27,14875400,69296314,23315600,8066400,108088000
2012-06-28,21093800,85956791,33047000,12607300,169242100
2012-06-29,17999400,76394260,43491000,9551200,212250900
2012-07-02,16942800,75570598,29112600,6582600,129524500
2012-07-03,6851000,39736188,31383200,3697200,80450000
2012-07-05,14129200,54074506,24282000,3692500,126177500
2012-07-06,13804400,55147815,22381200,5904300,151192100
2012-07-09,14639400,45911499,19127800,6279600,103780500
2012-07-10,14580200,79133604,37602200,5669500,167884800
2012-07-11,15684200,97988216,41929800,6572000,141733400
2012-07-12,19515800,66861519,38736800,3999600,143583200
2012-07-13,13778800,95969252,20419200,5157800,129642600
2012-07-16,9420600,61542737,22669600,3850600,97525200
2012-07-17,16763800,77759685,35969200,6453900,138860300
2012-07-18,16260400,68192230,31036000,5748700,113349700
2012-07-19,19684800,61045906,27978800,4801800,129847300
2012-07-20,31410600,69130498,27328800,4197500,142904500
2012-07-23,13050200,72823006,25441000,4674000,145210900
2012-07-24,15751800,55617072,25317800,4431100,173301200
2012-07-25,16461200,55276209,18999000,5069100,129122300
2012-07-26,14088000,69291513,28081000,8521200,156526500
2012-07-27,18278200,85430785,30720600,6373100,236768900
2012-07-30,17853000,45241343,19466600,5215400,106782000
2012-07-31,17480600,57458525,24031200,5167100,120575900
2012-08-01,18240600,99654866,32289200,6243900,138293800
2012-08-02,13260800,78094271,30882600,5332100,199556600
2012-08-03,16377200,98849054,28752000,4462600,157825000
2012-08-06,22640400,50850271,11872400,3532300,86326200
2012-08-07,15374800,43945346,24501800,4235700,109545100
2012-08-08,17118400,32388964,18998000,3203500,89754700
2012-08-09,8787600,32552810,23966000,3110300,90291700
2012-08-10,22866200,21702038,22631000,3949100,99792700
2012-08-13,10418400,20176829,16578000,2251000,79426900
2012-08-14,12665400,28338974,14242600,2448700,102379400
2012-08-15,11301600,24638834,13064200,2294600,71085900
2012-08-16,14334000,40100933,13767800,4592800,112014200
2012-08-17,16269800,29729389,24208200,6007800,90813700
2012-08-20,16192600,31691726,11135600,4566500,78255700
2012-08-21,20252400,50864181,17460400,5663500,105581100
2012-08-22,37100000,57712973,17077600,2509800,133243500
2012-08-23,14113800,50210028,14657200,2565300,111466400
2012-08-24,12511800,33998620,14983200,5991200,99481200
2012-08-27,9647400,22600791,12135600,3611000,68785900
2012-08-28,15733800,27816907,13641600,3558900,75689600
2012-08-29,9583000,22826310,12703800,2849200,65421300
2012-08-30,12042200,31546837,15570800,3808000,96589900
2012-08-31,13221200,64889457,20299800,4666300,151970400
2012-09-04,13611800,36182168,17550000,6334400,120226200
2012-09-05,17578600,32883211,14450000,2779800,100660300
2012-09-06,15790800,64472271,27044200,5035600,158272500
2012-09-07,16006200,57754827,26845200,3980900,107272100
2012-09-10,12528400,52705757,11684200,2781300,86458500
2012-09-11,10634400,70453823,15011000,2392000,88760000
2012-09-12,10383200,62693107,16683400,2864200,87640900
2012-09-13,17639000,172620053,28348400,6849400,225470200
2012-09-14,20608200,150418352,30480600,11318700,169777000
2012-09-17,7630800,60313214,20367000,2602500,119427800
2012-09-18,10617800,81750341,19840400,3210600,98326600
2012-09-19,34489800,80701652,29613600,4891100,128318300
2012-09-20,14270400,81109728,23487600,4835600,154009800
2012-09-21,17937800,42195603,25396400,8167400,108737500
2012-09-24,9361400,46410423,14781000,6990000,95682000
2012-09-25,10879600,88561833,26986600,4965300,133165200
2012-09-26,14782000,64955438,31606200,6669000,146502200
2012-09-27,9697200,57130095,16654600,3146100,111830300
2012-09-28,16246800,56713893,16897200,4719600,150696100
2012-10-01,29855000,66024193,22242800,5344500,135911200
2012-10-02,15035400,54014310,17582200,6266600,113422200
2012-10-03,10537400,68035400,25151600,5786000,121283100
2012-10-04,7925600,95948941,22754600,6372200,124311600
2012-10-05,9157800,76084786,27778400,4033500,124842100
2012-10-08,35163800,36612525,10885600,3126100,78415400
2012-10-09,30969400,90105261,20581200,6128200,148872900
2012-10-10,26970200,76931837,30383600,6180400,124247500
2012-10-11,13798800,75143933,16543400,3791900,123601500
2012-10-12,14276400,91271141,21523600,3508400,124181900
2012-10-15,10338200,68673674,16188000,12298100,107689100
2012-10-16,22450400,94636818,26698600,5658200,108815500
2012-10-17,21197000,70444591,20691400,5398000,128834100
2012-10-18,24502400,63453495,28824800,4289300,148108500
2012-10-19,25686400,75531821,28185200,6218500,185645200
2012-10-22,12177800,129434726,21687800,4485800,125578600
2012-10-23,21124000,79617756,30857000,5915600,192056300
2012-10-24,12784600,64741983,21391000,5884400,120179400
2012-10-25,10469800,65027206,19586400,4746300,134457400
2012-10-26,19385400,69489581,22016800,3641200,146023500
2012-10-31,38869000,53059793,22251600,8629900,103438500
2012-11-01,12538200,72143001,18981600,4900600,100995600
2012-11-02,18269000,65960673,22529800,7033000,137702200
2012-11-05,12036400,54580447,14834800,4693900,98378500
2012-11-06,12140800,49350790,21038400,7549200,107068100
2012-11-07,20196800,143868817,38087200,11973000,264304500
2012-11-08,18926800,114104714,30026600,8889000,181517300
2012-11-09,28790800,95030861,24455400,7340700,201055300
2012-11-12,10224000,41658271,11166800,3573800,97677500
2012-11-13,20176000,63960298,22601200,5221700,123018300
2012-11-14,30501800,84265766,38484200,6858800,191505000
2012-11-15,17899000,85757861,29302200,8624600,178128400
2012-11-16,17345200,77888940,42955400,9847100,239483900
2012-11-19,21953600,64199481,22916200,7423800,151495800
2012-11-20,29239400,49879012,15425000,4895700,119807400
2012-11-21,20198200,32286422,11737000,5205700,81710800
2012-11-23,16571000,25337304,9004800,2853400,65409200
2012-11-26,16138400,37321089,18781000,4703900,100124400
2012-11-27,21487800,61359564,15576000,5396700,128646200
2012-11-28,22532200,58569995,23175800,7531100,177086500
2012-11-29,27040800,48775790,21902200,8403400,151085900
2012-11-30,12603600,36530910,16730200,4229000,136568300
2012-12-03,15813000,62742593,19533000,9937000,124656300
2012-12-04,21323600,48549409,22791600,4080400,127512200
2012-12-05,25176600,57255164,25062200,6294400,147300500
2012-12-06,19477800,42609219,16213600,2943900,103220600
2012-12-07,47442800,44538688,20768800,4619000,108726400
2012-12-10,27452400,59304164,11671600,5240900,98840700
2012-12-11,19842000,58723378,15749400,3891200,152570400
2012-12-12,13110000,68531370,18386600,6757600,145880100
2012-12-13,17561400,50848055,21534600,5929200,135715000
2012-12-14,18332200,43026404,18883400,5246300,137701700
2012-12-17,17626200,85069486,18989000,5549100,143238200
2012-12-18,22085000,86535115,22374000,8472500,177762800
2012-12-19,18421600,90697864,16181200,6996900,150895400
2012-12-20,14209600,76288517,18014800,4718700,168487000
2012-12-21,27099200,72313987,30420400,5572500,245883800
2012-12-24,5188600,29586100,7179600,3332700,53874600
2012-12-26,8450000,36545928,13040200,4404200,106947700
2012-12-27,21490400,54714996,23321600,5483700,167920600
2012-12-28,16506800,39480386,23604800,5801000,148806700
2012-12-31,30372600,73574162,32769600,11873100,243935200
2013-01-02,30083000,86126792,29091600,9533500,192059000
2013-01-03,19579400,59026942,19572000,5279600,144761800
2013-01-04,13665800,54822954,18585400,4645900,116817700
2013-01-07,15376000,44491664,15946800,4133100,110002500
2013-01-08,11130400,51457154,14751400,5787300,121265100
2013-01-09,23198600,59736737,14745000,5665200,90745600
2013-01-10,19470600,75427432,16733600,5518800,130735400
2013-01-11,10115800,52621188,12732800,3854100,113917300
2013-01-14,19463000,47142130,16794200,4643600,89567200
2013-01-15,16168400,51769213,19279000,5747600,93172600
2013-01-16,17444800,71678176,17170400,3812000,104849500
2013-01-17,12706200,69721255,21004000,4360900,133833500
2013-01-18,15481000,70050794,26813000,6024400,169906000
2013-01-22,12799000,52164733,20299600,7608900,111797300
2013-01-23,18974600,46065374,14338600,5544800,104596100
2013-01-24,26757000,82546675,17641600,8999800,146426400
2013-01-25,32417000,56354565,15590600,4046200,147211600
2013-01-28,14428400,38270928,14902400,5686600,113357700
2013-01-29,13582800,46096888,23292000,7230200,105694400
2013-01-30,11926600,39875044,19886000,5346400,137447700
2013-01-31,10834600,43701239,21030600,6007300,108975800
2013-02-01,14645000,71294104,23636600,5623600,131173000
2013-02-04,21763600,61435148,21348000,7593400,159073600
2013-02-05,19259200,58311731,23370200,8056200,113912400
2013-02-06,14869600,36912889,22772800,3968900,138762800
2013-02-07,19868600,62169070,23861800,6529300,162490000
2013-02-08,18265200,54945808,18895400,4192600,103133700
2013-02-11,12871200,34986990,13922000,2447900,73775000
2013-02-12,10737800,68228421,14405400,5133300,65392700
2013-02-13,17994600,49634536,11385800,4843300,82322600
2013-02-14,12739000,38606376,14621400,5172500,80834300
2013-02-15,10023400,78615969,28675600,8230000,215226500
2013-02-19,9237200,54735061,15394000,7245100,95105400
2013-02-20,13324400,67902699,25535400,6739600,160574800
2013-02-21,33263200,64595863,24524800,7447200,183257000
2013-02-22,17345400,53303285,13129200,6168100,106356600
2013-02-25,16158600,88097007,27616000,6078700,245824800
2013-02-26,15219000,91502446,33703000,6548800,186596200
2013-02-27,16499400,77002374,21989200,6849900,150781900
2013-02-28,13330400,76742387,19879800,4358800,126866000
2013-03-01,11010400,63689232,26525400,7491500,170634800
2013-03-04,9996800,44648986,20843400,4903500,99010200
